customer_id,city,state_province,country,customer_region_id,yearly_income,gender,total_children,num_children_at_home,education,date_accnt_opened,member_card,occupation,houseowner,num_cars_owned
7500,Cliffside,BC,Canada,103,$50K - $70K,F,1,0,Bachelors Degree,04/05/92,Bronze,Professional,Y,2
7501,Chula Vista,CA,USA,13,$30K - $50K,F,1,0,Bachelors Degree,23/05/94,Bronze,Professional,N,4
7502,Spokane,WA,USA,87,$10K - $30K,M,1,0,Partial High School,07/05/92,Normal,Manual,N,1
7503,San Jose,CA,USA,39,$30K - $50K,M,2,1,High School Degree,07/05/92,Silver,Skilled Manual,Y,3
7504,Lynnwood,WA,USA,75,$90K - $110K,F,1,1,Partial High School,16/10/93,Bronze,Professional,Y,3
7505,Ballard,WA,USA,20,$70K - $90K,M,4,0,Bachelors Degree,08/10/92,Bronze,Professional,Y,3
7506,Oak Bay,BC,Canada,99,$70K - $90K,M,2,1,Partial High School,23/08/92,Bronze,Management,Y,3
7507,Long Beach,CA,USA,48,$10K - $30K,M,0,0,Partial High School,20/07/93,Normal,Manual,Y,1
7508,Richmond,BC,Canada,90,$30K - $50K,F,1,1,High School Degree,27/02/93,Bronze,Skilled Manual,N,3
7509,San Jose,CA,USA,39,$30K - $50K,F,0,0,High School Degree,24/02/92,Bronze,Skilled Manual,Y,1
7510,Renton,WA,USA,73,$10K - $30K,M,2,0,Bachelors Degree,06/06/91,Normal,Professional,N,1
7511,Langley,BC,Canada,94,$110K - $130K,M,1,0,Partial High School,26/03/92,Bronze,Professional,Y,4
7512,Woodland Hills,CA,USA,62,$10K - $30K,M,4,2,Partial High School,18/03/91,Normal,Skilled Manual,Y,0
7513,Concord,CA,USA,46,$30K - $50K,M,1,0,Partial College,02/08/91,Bronze,Professional,N,2
7514,Olympia,WA,USA,85,$30K - $50K,M,4,2,Partial College,04/06/92,Bronze,Clerical,N,2
7515,Colma,CA,USA,32,$30K - $50K,F,3,3,High School Degree,05/05/93,Golden,Skilled Manual,Y,4
7516,Fremont,CA,USA,34,$30K - $50K,M,4,1,High School Degree,12/04/90,Bronze,Skilled Manual,N,4
7517,San Gabriel,CA,USA,52,$10K - $30K,M,4,0,Partial High School,13/04/91,Normal,Skilled Manual,N,1
7518,N. Vancouver,BC,Canada,97,$10K - $30K,M,1,1,Partial High School,20/11/91,Normal,Skilled Manual,Y,0
7519,Lemon Grove,CA,USA,12,$50K - $70K,F,2,1,Bachelors Degree,18/08/92,Silver,Professional,Y,3
7520,Santa Monica,CA,USA,49,$30K - $50K,M,0,0,Partial College,24/09/92,Silver,Professional,Y,3
7521,Lebanon,OR,USA,72,$130K - $150K,M,3,3,High School Degree,26/03/93,Golden,Professional,Y,3
7522,Lebanon,OR,USA,72,$70K - $90K,M,3,1,Bachelors Degree,09/03/92,Bronze,Professional,Y,2
7523,Downey,CA,USA,58,$30K - $50K,M,5,4,High School Degree,03/10/94,Golden,Manual,N,3
7524,Issaquah,WA,USA,21,$10K - $30K,M,4,0,Partial High School,08/02/92,Silver,Skilled Manual,Y,0
7525,Anacortes,WA,USA,79,$30K - $50K,M,2,0,Partial High School,02/09/93,Bronze,Skilled Manual,N,3
7526,Tacoma,WA,USA,84,$70K - $90K,M,3,0,Bachelors Degree,19/01/90,Golden,Professional,N,2
7527,Shawnee,BC,Canada,105,$30K - $50K,M,1,1,High School Degree,10/06/92,Bronze,Manual,N,2
7528,Sooke,BC,Canada,101,$130K - $150K,F,2,0,Partial High School,25/03/94,Bronze,Management,Y,2
7529,Olympia,WA,USA,85,$50K - $70K,F,4,2,Bachelors Degree,21/05/92,Bronze,Professional,N,2
7530,El Cajon,CA,USA,16,$30K - $50K,M,1,1,High School Degree,05/02/91,Bronze,Manual,N,3
7531,Vancouver,BC,Canada,5,$10K - $30K,M,3,3,Partial High School,16/09/91,Normal,Manual,N,1
7532,Coronado,CA,USA,8,$50K - $70K,F,2,0,Bachelors Degree,20/04/94,Bronze,Professional,N,2
7533,Shawnee,BC,Canada,105,$50K - $70K,F,3,0,Partial High School,18/12/92,Bronze,Manual,Y,1
7534,Albany,OR,USA,71,$30K - $50K,M,3,0,Partial High School,07/07/91,Silver,Skilled Manual,N,4
7535,San Gabriel,CA,USA,52,$30K - $50K,F,2,0,Partial High School,02/01/90,Bronze,Manual,N,4
7536,Newport Beach,CA,USA,59,$30K - $50K,F,4,0,High School Degree,16/02/92,Bronze,Manual,N,3
7537,Guadalajara,Jalisco,Mexico,4,$30K - $50K,F,2,1,High School Degree,05/11/91,Bronze,Skilled Manual,Y,3
7538,Los Angeles,CA,USA,3,$50K - $70K,M,2,0,Bachelors Degree,14/02/91,Bronze,Management,Y,2
7539,Port Hammond,BC,Canada,98,$10K - $30K,M,3,0,Partial High School,17/08/92,Normal,Skilled Manual,Y,1
7540,Colma,CA,USA,32,$30K - $50K,M,4,0,High School Degree,17/02/91,Golden,Skilled Manual,N,1
7541,Lincoln Acres,CA,USA,10,$10K - $30K,M,5,4,Partial High School,19/09/91,Normal,Manual,Y,1
7542,Spring Valley,CA,USA,15,$70K - $90K,F,5,0,Graduate Degree,06/08/90,Bronze,Professional,N,3
7543,Bellingham,WA,USA,78,$90K - $110K,F,1,0,Bachelors Degree,21/10/90,Bronze,Professional,Y,3
7544,Concord,CA,USA,46,$50K - $70K,M,2,2,Bachelors Degree,07/03/93,Silver,Professional,Y,3
7545,Tlaxiaco,Oaxaca,Mexico,30,$10K - $30K,M,2,0,Partial High School,27/02/93,Normal,Skilled Manual,N,0
7546,Woodburn,OR,USA,69,$50K - $70K,M,1,0,Bachelors Degree,19/10/91,Bronze,Management,Y,3
7547,El Cajon,CA,USA,16,$10K - $30K,M,5,0,Partial High School,15/02/92,Normal,Skilled Manual,N,1
7548,Redmond,WA,USA,19,$30K - $50K,M,2,2,High School Degree,27/08/94,Silver,Skilled Manual,Y,2
7549,Oakland,CA,USA,37,$30K - $50K,F,5,0,High School Degree,22/12/94,Bronze,Skilled Manual,Y,2
7550,Mexico City,Mexico,Mexico,2,$10K - $30K,M,4,1,Partial High School,09/11/93,Normal,Skilled Manual,Y,1
7551,Woodland Hills,CA,USA,62,$70K - $90K,M,3,0,Partial College,12/04/91,Golden,Professional,Y,2
7552,Oak Bay,BC,Canada,99,$10K - $30K,M,3,1,Partial High School,24/01/91,Silver,Manual,Y,2
7553,Imperial Beach,CA,USA,14,$110K - $130K,F,5,0,Graduate Degree,21/10/92,Bronze,Professional,Y,3
7554,Imperial Beach,CA,USA,14,$30K - $50K,F,4,4,High School Degree,28/08/90,Golden,Manual,Y,2
7555,El Cajon,CA,USA,16,$70K - $90K,M,2,2,Bachelors Degree,27/11/92,Silver,Management,Y,3
7556,Puyallup,WA,USA,86,$30K - $50K,F,5,0,High School Degree,11/10/91,Bronze,Manual,N,3
7557,Berkeley,CA,USA,36,$50K - $70K,M,0,0,Bachelors Degree,26/10/92,Bronze,Professional,Y,2
7558,Corvallis,OR,USA,70,$70K - $90K,M,4,0,Partial College,11/06/93,Golden,Professional,Y,3
7559,Westminster,BC,Canada,91,$10K - $30K,M,1,0,Partial High School,21/10/90,Normal,Skilled Manual,Y,1
7560,Newport Beach,CA,USA,59,$50K - $70K,M,4,0,Partial High School,04/11/91,Bronze,Skilled Manual,Y,4
7561,Burlingame,CA,USA,43,$10K - $30K,M,4,2,Partial High School,05/09/94,Normal,Skilled Manual,N,0
7562,Marysville,WA,USA,82,$10K - $30K,M,1,0,Partial High School,11/10/93,Normal,Manual,N,0
7563,La Cruz,Sinaloa,Mexico,29,$30K - $50K,F,3,0,High School Degree,14/02/92,Bronze,Manual,Y,4
7564,Daly City,CA,USA,31,$130K - $150K,F,4,0,Bachelors Degree,24/04/92,Bronze,Professional,Y,2
7565,Ballard,WA,USA,20,$30K - $50K,F,1,1,Partial College,16/05/94,Bronze,Professional,Y,4
7566,Langley,BC,Canada,94,$30K - $50K,M,4,1,High School Degree,26/04/92,Bronze,Skilled Manual,Y,3
7567,National City,CA,USA,9,$30K - $50K,M,2,2,High School Degree,27/05/91,Bronze,Manual,Y,1
7568,Concord,CA,USA,46,$90K - $110K,F,0,0,Graduate Degree,18/09/91,Bronze,Professional,Y,2
7569,Woodburn,OR,USA,69,$30K - $50K,F,0,0,Partial High School,13/03/93,Golden,Skilled Manual,Y,4
7570,Woodburn,OR,USA,69,$70K - $90K,M,4,4,Graduate Degree,28/12/90,Golden,Professional,Y,2
7571,Bellflower,CA,USA,55,$10K - $30K,F,1,1,Partial High School,25/11/90,Normal,Skilled Manual,Y,1
7572,Seattle,WA,USA,18,$130K - $150K,M,2,1,High School Degree,06/06/91,Bronze,Management,Y,2
7573,Bremerton,WA,USA,76,$30K - $50K,M,1,1,High School Degree,02/06/94,Bronze,Skilled Manual,Y,2
7574,Everett,WA,USA,81,$30K - $50K,F,4,3,Partial College,11/10/93,Bronze,Management,Y,3
7575,Langford,BC,Canada,102,$50K - $70K,F,3,3,Partial High School,05/07/93,Normal,Skilled Manual,Y,3
7576,Corvallis,OR,USA,70,$50K - $70K,F,1,1,Bachelors Degree,12/05/92,Silver,Professional,Y,2
7577,Glendale,CA,USA,54,$50K - $70K,F,4,0,Partial High School,24/02/91,Bronze,Skilled Manual,Y,4
7578,Chula Vista,CA,USA,13,$110K - $130K,F,1,0,High School Degree,11/03/92,Bronze,Professional,N,4
7579,Marysville,WA,USA,82,$50K - $70K,M,1,1,Bachelors Degree,12/02/94,Bronze,Professional,Y,4
7580,Tacoma,WA,USA,84,$110K - $130K,F,2,0,High School Degree,18/12/91,Bronze,Professional,N,2
7581,Langford,BC,Canada,102,$30K - $50K,F,3,1,High School Degree,19/12/92,Silver,Manual,N,2
7582,Oregon City,OR,USA,68,$30K - $50K,M,4,4,High School Degree,27/08/91,Golden,Manual,Y,3
7583,Santa Monica,CA,USA,49,$110K - $130K,F,0,0,High School Degree,24/05/93,Bronze,Professional,Y,2
7584,Lakewood,CA,USA,56,$10K - $30K,F,2,1,Partial High School,03/06/93,Normal,Manual,Y,1
7585,Santa Fe,DF,Mexico,109,$50K - $70K,F,2,2,Bachelors Degree,06/11/90,Golden,Management,N,3
7586,Sedro Woolley,WA,USA,80,$50K - $70K,M,4,4,Bachelors Degree,10/02/90,Golden,Professional,Y,2
7587,Newton,BC,Canada,95,$30K - $50K,M,1,0,High School Degree,15/12/93,Bronze,Skilled Manual,N,4
7588,La Cruz,Sinaloa,Mexico,29,$90K - $110K,M,0,0,Graduate Degree,20/04/91,Silver,Professional,N,3
7589,Puyallup,WA,USA,86,$50K - $70K,F,5,0,Bachelors Degree,21/05/93,Bronze,Professional,Y,2
7590,Lemon Grove,CA,USA,12,$30K - $50K,M,1,1,High School Degree,11/08/91,Bronze,Skilled Manual,Y,1
7591,Lynnwood,WA,USA,75,$10K - $30K,F,4,4,Partial High School,18/05/90,Silver,Skilled Manual,Y,1
7592,Burlingame,CA,USA,43,$30K - $50K,F,2,1,Partial College,07/01/91,Bronze,Skilled Manual,Y,2
7593,Camacho,Zacatecas,Mexico,27,$10K - $30K,F,3,0,Partial High School,03/03/93,Normal,Manual,Y,1
7594,W. Linn,OR,USA,66,$30K - $50K,M,4,0,High School Degree,13/01/93,Golden,Manual,N,2
7595,Chula Vista,CA,USA,13,$30K - $50K,M,2,2,High School Degree,28/05/91,Bronze,Manual,Y,2
7596,El Cajon,CA,USA,16,$30K - $50K,M,2,0,High School Degree,15/03/91,Bronze,Manual,Y,3
7597,Fremont,CA,USA,34,$10K - $30K,M,1,1,Partial High School,13/10/94,Normal,Skilled Manual,Y,0
7598,Tixapan,DF,Mexico,107,$130K - $150K,M,2,0,Graduate Degree,18/03/91,Bronze,Professional,Y,4
7599,Newport Beach,CA,USA,59,$10K - $30K,F,1,0,Partial High School,24/11/91,Normal,Manual,Y,1
7600,Ladner,BC,Canada,96,$90K - $110K,F,3,0,Partial High School,08/02/94,Bronze,Professional,N,3
7601,La Mesa,CA,USA,11,$70K - $90K,F,3,1,Bachelors Degree,08/04/93,Bronze,Professional,Y,2
7602,Burbank,CA,USA,53,$10K - $30K,F,4,0,Partial High School,18/05/93,Normal,Skilled Manual,Y,0
7603,Santa Cruz,CA,USA,40,$30K - $50K,F,4,4,High School Degree,09/09/93,Golden,Manual,Y,4
7604,Mexico City,Mexico,Mexico,2,$90K - $110K,M,2,2,High School Degree,22/11/94,Bronze,Professional,Y,2
7605,West Covina,CA,USA,60,$10K - $30K,M,4,4,Partial High School,24/07/93,Normal,Manual,Y,1
7606,Milwaukie,OR,USA,65,$50K - $70K,M,4,0,Bachelors Degree,28/03/92,Bronze,Management,N,4
7607,Puyallup,WA,USA,86,$50K - $70K,F,5,5,Bachelors Degree,27/08/92,Golden,Professional,Y,3
7608,Edmonds,WA,USA,83,$30K - $50K,M,1,1,Partial High School,12/12/92,Normal,Skilled Manual,N,1
7609,Beaverton,OR,USA,67,$10K - $30K,F,1,0,Partial High School,08/10/94,Normal,Manual,Y,2
7610,San Andres,DF,Mexico,106,$10K - $30K,M,0,0,Partial High School,16/04/91,Normal,Skilled Manual,Y,0
7611,Burbank,CA,USA,53,$50K - $70K,F,2,2,Bachelors Degree,12/07/92,Bronze,Professional,N,2
7612,Bellflower,CA,USA,55,$30K - $50K,F,1,0,High School Degree,24/02/94,Bronze,Manual,N,2
7613,San Carlos,CA,USA,44,$30K - $50K,M,4,4,Partial High School,19/06/94,Golden,Skilled Manual,Y,2
7614,Orizaba,Veracruz,Mexico,24,$50K - $70K,M,3,3,Bachelors Degree,05/09/94,Golden,Professional,Y,4
7615,Vancouver,BC,Canada,5,$30K - $50K,M,1,0,Partial College,08/03/92,Bronze,Manual,Y,4
7616,Novato,CA,USA,42,$50K - $70K,M,1,0,Bachelors Degree,09/08/91,Bronze,Professional,Y,3
7617,Milwaukie,OR,USA,65,$10K - $30K,F,3,2,High School Degree,06/06/92,Normal,Manual,N,2
7618,Milwaukie,OR,USA,65,$50K - $70K,M,3,3,Bachelors Degree,24/07/91,Golden,Management,N,2
7619,Arcadia,CA,USA,51,$50K - $70K,F,5,0,Bachelors Degree,11/03/93,Bronze,Professional,N,3
7620,Haney,BC,Canada,93,$10K - $30K,M,2,0,Partial High School,22/02/92,Normal,Manual,N,1
7621,Lebanon,OR,USA,72,$30K - $50K,F,2,0,Partial High School,21/05/93,Silver,Skilled Manual,N,2
7622,Port Orchard,WA,USA,77,$50K - $70K,F,1,0,Bachelors Degree,06/01/90,Bronze,Management,N,3
7623,Port Hammond,BC,Canada,98,$50K - $70K,F,1,0,High School Degree,02/02/93,Bronze,Skilled Manual,N,3
7624,W. Linn,OR,USA,66,$150K +,F,1,0,High School Degree,12/03/94,Silver,Professional,Y,1
7625,Santa Monica,CA,USA,49,$30K - $50K,M,4,4,High School Degree,13/12/92,Bronze,Skilled Manual,Y,3
7626,San Gabriel,CA,USA,52,$110K - $130K,M,3,3,Bachelors Degree,19/02/91,Bronze,Professional,Y,3
7627,San Andres,DF,Mexico,106,$30K - $50K,F,4,0,High School Degree,12/02/90,Bronze,Skilled Manual,Y,1
7628,Santa Fe,DF,Mexico,109,$10K - $30K,M,3,0,Partial High School,18/10/93,Normal,Skilled Manual,Y,0
7629,Redmond,WA,USA,19,$30K - $50K,M,0,0,Partial College,22/02/92,Normal,Professional,Y,1
7630,Burnaby,BC,Canada,92,$110K - $130K,F,3,3,Partial College,05/02/94,Golden,Professional,Y,3
7631,Redwood City,CA,USA,45,$30K - $50K,F,5,0,High School Degree,21/11/93,Bronze,Skilled Manual,Y,1
7632,Everett,WA,USA,81,$30K - $50K,M,4,2,Partial College,14/07/92,Bronze,Skilled Manual,N,1
7633,Hidalgo,Zacatecas,Mexico,25,$50K - $70K,F,4,0,Bachelors Degree,08/02/90,Silver,Professional,Y,2
7634,Metchosin,BC,Canada,104,$70K - $90K,M,3,0,Bachelors Degree,12/07/90,Bronze,Professional,N,3
7635,La Mesa,CA,USA,11,$130K - $150K,F,0,0,Partial High School,09/07/91,Bronze,Professional,N,2
7636,Burbank,CA,USA,53,$50K - $70K,F,1,1,Bachelors Degree,01/05/92,Bronze,Professional,N,1
7637,Los Angeles,CA,USA,3,$30K - $50K,F,5,5,High School Degree,10/04/91,Bronze,Skilled Manual,Y,4
7638,Altadena,CA,USA,50,$70K - $90K,F,2,2,Bachelors Degree,19/07/93,Golden,Professional,N,3
7639,Albany,OR,USA,71,$150K +,M,2,2,High School Degree,13/05/94,Golden,Professional,Y,4
7640,San Jose,CA,USA,39,$10K - $30K,M,4,1,High School Degree,20/02/93,Normal,Skilled Manual,Y,1
7641,Salem,OR,USA,23,$50K - $70K,F,2,1,Bachelors Degree,19/08/93,Bronze,Professional,N,1
7642,Woodland Hills,CA,USA,62,$30K - $50K,M,4,1,Partial College,05/09/90,Bronze,Manual,Y,2
7643,National City,CA,USA,9,$10K - $30K,M,4,0,Partial High School,22/05/91,Normal,Manual,Y,1
7644,La Mesa,CA,USA,11,$30K - $50K,M,4,0,High School Degree,13/07/93,Bronze,Manual,Y,1
7645,Tlaxiaco,Oaxaca,Mexico,30,$30K - $50K,M,4,0,Bachelors Degree,03/04/93,Bronze,Management,N,2
7646,Burien,WA,USA,74,$30K - $50K,M,5,5,High School Degree,19/08/93,Bronze,Manual,Y,3
7647,Bellflower,CA,USA,55,$50K - $70K,F,1,0,High School Degree,05/03/94,Bronze,Skilled Manual,Y,3
7648,Burnaby,BC,Canada,92,$30K - $50K,F,2,1,Partial College,22/07/90,Bronze,Skilled Manual,N,2
7649,San Diego,CA,USA,7,$110K - $130K,F,2,0,Partial High School,14/09/91,Bronze,Professional,Y,4
7650,San Diego,CA,USA,7,$70K - $90K,M,4,3,Graduate Degree,26/03/93,Golden,Management,Y,3
7651,Oakland,CA,USA,37,$50K - $70K,M,5,0,Partial High School,21/10/91,Golden,Manual,Y,2
7652,Santa Anita,DF,Mexico,108,$30K - $50K,M,0,0,High School Degree,10/04/90,Bronze,Skilled Manual,Y,3
7653,Downey,CA,USA,58,$90K - $110K,M,3,0,High School Degree,03/12/91,Bronze,Professional,Y,4
7654,Kirkland,WA,USA,63,$130K - $150K,F,4,0,High School Degree,10/12/92,Bronze,Professional,Y,2
7655,Tacoma,WA,USA,84,$70K - $90K,M,3,2,Partial College,11/11/93,Bronze,Management,Y,3
7656,Sedro Woolley,WA,USA,80,$30K - $50K,M,5,0,High School Degree,15/04/90,Normal,Skilled Manual,N,4
7657,Lake Oswego,OR,USA,64,$50K - $70K,M,1,0,Bachelors Degree,11/06/92,Bronze,Professional,N,2
7658,Cliffside,BC,Canada,103,$30K - $50K,F,2,2,High School Degree,22/04/91,Bronze,Manual,Y,1
7659,Altadena,CA,USA,50,$30K - $50K,F,0,0,High School Degree,20/10/90,Bronze,Skilled Manual,N,3
7660,Burbank,CA,USA,53,$10K - $30K,F,4,0,Partial High School,08/09/90,Silver,Skilled Manual,N,2
7661,Novato,CA,USA,42,$70K - $90K,F,3,0,Bachelors Degree,06/05/93,Normal,Professional,N,3
7662,San Diego,CA,USA,7,$50K - $70K,M,5,3,Bachelors Degree,11/09/90,Bronze,Professional,Y,4
7663,Mexico City,Mexico,Mexico,2,$90K - $110K,F,4,0,Bachelors Degree,05/03/94,Bronze,Professional,Y,3
7664,Lincoln Acres,CA,USA,10,$10K - $30K,M,1,0,Partial High School,19/03/92,Normal,Manual,Y,0
7665,Woodland Hills,CA,USA,62,$30K - $50K,M,0,0,High School Degree,17/10/91,Bronze,Manual,N,1
7666,Woodland Hills,CA,USA,62,$50K - $70K,M,2,0,Bachelors Degree,26/01/91,Bronze,Professional,Y,3
7667,Long Beach,CA,USA,48,$70K - $90K,M,2,1,Bachelors Degree,18/04/91,Bronze,Management,N,4
7668,Richmond,BC,Canada,90,$70K - $90K,M,5,0,Bachelors Degree,04/06/92,Silver,Management,Y,4
7669,Oregon City,OR,USA,68,$50K - $70K,F,2,2,Bachelors Degree,22/11/91,Bronze,Professional,Y,2
7670,Renton,WA,USA,73,$50K - $70K,F,2,0,Bachelors Degree,10/10/94,Bronze,Management,Y,3
7671,Langley,BC,Canada,94,$70K - $90K,M,3,3,Bachelors Degree,09/03/91,Golden,Management,Y,2
7672,Woodland Hills,CA,USA,62,$10K - $30K,F,3,1,Partial High School,21/08/94,Normal,Manual,Y,0
7673,Concord,CA,USA,46,$70K - $90K,M,3,0,Partial High School,14/06/94,Silver,Professional,N,3
7674,Santa Monica,CA,USA,49,$30K - $50K,F,3,3,High School Degree,08/10/90,Golden,Skilled Manual,Y,4
7675,Metchosin,BC,Canada,104,$10K - $30K,M,5,0,Partial High School,04/02/91,Normal,Skilled Manual,N,2
7676,San Andres,DF,Mexico,106,$10K - $30K,F,2,0,Partial High School,16/08/93,Normal,Skilled Manual,Y,1
7677,El Cajon,CA,USA,16,$10K - $30K,M,1,0,Partial High School,11/01/93,Normal,Manual,Y,2
7678,Yakima,WA,USA,89,$150K +,F,1,0,Graduate Degree,24/04/93,Silver,Professional,Y,2
7679,Novato,CA,USA,42,$30K - $50K,M,0,0,High School Degree,01/09/90,Bronze,Manual,N,1
7680,Bellingham,WA,USA,78,$30K - $50K,F,0,0,Partial College,12/06/90,Bronze,Manual,N,2
7681,Langford,BC,Canada,102,$110K - $130K,M,2,0,Bachelors Degree,10/04/91,Silver,Management,N,4
7682,Sooke,BC,Canada,101,$30K - $50K,M,1,1,High School Degree,16/02/93,Bronze,Skilled Manual,N,1
7683,Walla Walla,WA,USA,88,$50K - $70K,F,0,0,High School Degree,26/04/93,Bronze,Manual,Y,2
7684,Altadena,CA,USA,50,$30K - $50K,M,3,3,High School Degree,10/02/92,Golden,Manual,Y,2
7685,Santa Anita,DF,Mexico,108,$30K - $50K,F,2,0,Partial College,09/06/93,Bronze,Professional,Y,4
7686,Fremont,CA,USA,34,$30K - $50K,F,2,2,High School Degree,21/02/90,Bronze,Manual,Y,2
7687,Oregon City,OR,USA,68,$50K - $70K,F,1,1,Bachelors Degree,17/03/93,Bronze,Management,Y,2
7688,Berkeley,CA,USA,36,$50K - $70K,F,1,0,High School Degree,27/04/94,Bronze,Manual,Y,2
7689,Ballard,WA,USA,20,$50K - $70K,M,4,0,Bachelors Degree,17/10/91,Bronze,Management,N,3
7690,Newport Beach,CA,USA,59,$10K - $30K,M,3,0,Partial High School,07/03/91,Normal,Manual,Y,2
7691,Victoria,BC,Canada,6,$130K - $150K,F,3,3,Partial High School,27/03/94,Golden,Management,Y,3
7692,National City,CA,USA,9,$30K - $50K,F,1,0,Partial College,22/08/92,Normal,Skilled Manual,N,3
7693,San Andres,DF,Mexico,106,$10K - $30K,M,4,0,Partial High School,26/11/91,Normal,Skilled Manual,Y,1
7694,Albany,OR,USA,71,$130K - $150K,F,2,0,Partial High School,09/11/93,Bronze,Professional,Y,4
7695,San Gabriel,CA,USA,52,$70K - $90K,F,4,0,Bachelors Degree,25/09/92,Bronze,Management,N,2
7696,Yakima,WA,USA,89,$10K - $30K,M,2,0,Partial High School,07/02/90,Bronze,Skilled Manual,N,1
7697,Guadalajara,Jalisco,Mexico,4,$50K - $70K,M,3,0,Bachelors Degree,12/11/94,Bronze,Professional,N,4
7698,Guadalajara,Jalisco,Mexico,4,$30K - $50K,F,1,1,High School Degree,16/05/93,Bronze,Manual,Y,1
7699,Pomona,CA,USA,61,$30K - $50K,M,4,0,Partial College,13/05/94,Silver,Management,Y,2
7700,Orizaba,Veracruz,Mexico,24,$10K - $30K,M,0,0,Partial High School,21/11/94,Normal,Skilled Manual,Y,0
7701,Marysville,WA,USA,82,$50K - $70K,F,4,4,Bachelors Degree,20/11/92,Golden,Management,Y,2
7702,Spokane,WA,USA,87,$30K - $50K,M,2,0,Partial High School,02/03/90,Bronze,Manual,N,3
7703,Santa Anita,DF,Mexico,108,$30K - $50K,M,5,0,Partial High School,07/04/92,Bronze,Manual,N,1
7704,Bremerton,WA,USA,76,$10K - $30K,M,3,1,Partial High School,14/12/90,Normal,Skilled Manual,N,1
7705,Newport Beach,CA,USA,59,$30K - $50K,M,1,0,Bachelors Degree,12/06/91,Bronze,Management,N,2
7706,Redmond,WA,USA,19,$70K - $90K,M,3,1,Partial High School,15/05/91,Bronze,Professional,N,4
7707,Concord,CA,USA,46,$10K - $30K,M,4,0,Partial High School,16/04/93,Normal,Skilled Manual,N,0
7708,Long Beach,CA,USA,48,$10K - $30K,M,3,0,Partial High School,23/03/90,Normal,Manual,Y,1
7709,W. Linn,OR,USA,66,$50K - $70K,M,4,0,Bachelors Degree,23/02/91,Bronze,Professional,Y,2
7710,Daly City,CA,USA,31,$30K - $50K,M,1,0,Partial High School,04/10/90,Bronze,Skilled Manual,Y,1
7711,Merida,Yucatan,Mexico,26,$70K - $90K,M,3,0,Bachelors Degree,09/12/93,Bronze,Professional,Y,2
7712,Fremont,CA,USA,34,$30K - $50K,F,2,1,High School Degree,26/05/93,Bronze,Skilled Manual,Y,3
7713,Puyallup,WA,USA,86,$150K +,F,1,0,Graduate Degree,18/07/90,Silver,Professional,Y,3
7714,Torrance,CA,USA,57,$30K - $50K,F,2,0,Partial High School,03/12/92,Bronze,Manual,Y,1
7715,Lebanon,OR,USA,72,$130K - $150K,M,4,1,Partial High School,24/08/90,Bronze,Management,N,3
7716,Victoria,BC,Canada,6,$30K - $50K,M,3,0,Partial College,02/10/93,Bronze,Professional,N,3
7717,Lake Oswego,OR,USA,64,$30K - $50K,F,2,2,Partial High School,07/10/91,Bronze,Manual,Y,3
7718,N. Vancouver,BC,Canada,97,$30K - $50K,M,3,2,Partial High School,13/10/91,Bronze,Skilled Manual,Y,2
7719,Lincoln Acres,CA,USA,10,$30K - $50K,M,1,1,High School Degree,15/07/90,Golden,Skilled Manual,Y,3
7720,Puyallup,WA,USA,86,$130K - $150K,F,3,2,High School Degree,22/11/93,Normal,Professional,Y,2
7721,Corvallis,OR,USA,70,$30K - $50K,M,3,0,High School Degree,18/02/91,Normal,Manual,Y,3
7722,San Francisco,CA,USA,1,$30K - $50K,M,3,2,High School Degree,23/08/90,Bronze,Manual,N,4
7723,Redmond,WA,USA,19,$150K +,F,2,2,Bachelors Degree,21/03/93,Golden,Management,N,2
7724,Issaquah,WA,USA,21,$50K - $70K,M,1,1,Bachelors Degree,09/02/93,Bronze,Professional,Y,3
7725,San Jose,CA,USA,39,$110K - $130K,M,0,0,High School Degree,23/06/91,Bronze,Management,Y,1
7726,Vancouver,BC,Canada,5,$10K - $30K,F,1,0,Partial High School,12/02/93,Normal,Manual,N,1
7727,Milwaukie,OR,USA,65,$30K - $50K,M,1,0,Partial High School,07/06/93,Bronze,Skilled Manual,N,2
7728,Sooke,BC,Canada,101,$10K - $30K,M,1,1,Partial High School,21/07/91,Normal,Skilled Manual,Y,2
7729,Grossmont,CA,USA,17,$30K - $50K,M,4,0,High School Degree,10/06/93,Silver,Skilled Manual,N,3
7730,Grossmont,CA,USA,17,$130K - $150K,M,5,0,Partial High School,19/07/94,Normal,Professional,Y,3
7731,Los Angeles,CA,USA,3,$10K - $30K,F,5,5,Partial High School,24/02/92,Silver,Manual,N,1
7732,Burien,WA,USA,74,$50K - $70K,F,4,2,Partial College,10/04/93,Bronze,Skilled Manual,Y,2
7733,Salem,OR,USA,23,$10K - $30K,M,5,0,Partial High School,02/08/92,Normal,Manual,Y,0
7734,La Cruz,Sinaloa,Mexico,29,$30K - $50K,F,1,0,High School Degree,16/08/91,Bronze,Skilled Manual,Y,1
7735,Kirkland,WA,USA,63,$10K - $30K,F,2,2,Partial High School,15/01/92,Normal,Manual,Y,0
7736,West Covina,CA,USA,60,$70K - $90K,M,2,0,Bachelors Degree,17/02/91,Silver,Management,N,1
7737,Burlingame,CA,USA,43,$70K - $90K,F,2,2,Bachelors Degree,21/04/91,Bronze,Professional,N,2
